state,measure_id,question,answer_description,answer_percent,footnote,start_date,end_date
CO,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",17.0,,2023-01-01,2023-12-31
CO,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",66.0,,2023-01-01,2023-12-31
CO,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",6.0,,2023-01-01,2023-12-31
CO,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",28.0,,2023-01-01,2023-12-31
CO,H_HSP_RATING_0_6,Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""6"" or lower (low)",6.0,,2023-01-01,2023-12-31
CO,H_HSP_RATING_7_8,Patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""7"" or ""8"" (medium)",17.0,,2023-01-01,2023-12-31
CO,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",77.0,,2023-01-01,2023-12-31
CO,H_RECMND_DN,"Patients who reported NO, they would probably not or definitely not recommend the hospital","""NO"", patients would not recommend the hospital (they probably would not or definitely would not recommend it)",4.0,,2023-01-01,2023-12-31
CO,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",75.0,,2023-01-01,2023-12-31
CO,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",21.0,,2023-01-01,2023-12-31
CT,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",77.0,,2023-01-01,2023-12-31
CT,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",5.0,,2023-01-01,2023-12-31
CT,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",18.0,,2023-01-01,2023-12-31
CT,H_NURSE_RESPECT_A_P,"Patients who reported that their nurses ""Always"" treated them with courtesy and respect","Nurses ""always"" treated them with courtesy and  respect",84.0,,2023-01-01,2023-12-31
CT,H_NURSE_RESPECT_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never""  treated them with courtesy and respect","Nurses ""sometimes"" or ""never"" treated them with courtesy and  respect",3.0,,2023-01-01,2023-12-31
CT,H_NURSE_RESPECT_U_P,"Patients who reported that their nurses ""Usually""  treated them with courtesy and respect","Nurses ""usually""  treated them with courtesy and  respect",13.0,,2023-01-01,2023-12-31
CT,H_NURSE_LISTEN_A_P,"Patients who reported that their nurses ""Always"" listened carefully to them","Nurses ""always"" listened carefully",74.0,,2023-01-01,2023-12-31
CT,H_NURSE_LISTEN_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" listened carefully to them","Nurses ""sometimes"" or ""never"" listened carefully",6.0,,2023-01-01,2023-12-31
CT,H_NURSE_LISTEN_U_P,"Patients who reported that their nurses ""Usually"" listened carefully to them","Nurses ""usually"" listened carefully",20.0,,2023-01-01,2023-12-31
CT,H_NURSE_EXPLAIN_A_P,"Patients who reported that their nurses ""Always"" explained things in a way they could understand","Nurses ""always"" explained things so they could understand",73.0,,2023-01-01,2023-12-31
CT,H_NURSE_EXPLAIN_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" explained things in a way they could understand","Nurses ""sometimes"" or ""never"" explained things so they could understand",6.0,,2023-01-01,2023-12-31
CT,H_NURSE_EXPLAIN_U_P,"Patients who reported that their nurses ""Usually"" explained things in a way they could understand","Nurses ""usually"" explained things so they could understand",21.0,,2023-01-01,2023-12-31
CT,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",78.0,,2023-01-01,2023-12-31
CT,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",5.0,,2023-01-01,2023-12-31
CT,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",17.0,,2023-01-01,2023-12-31
CT,H_DOCTOR_RESPECT_A_P,"Patients who reported that their doctors ""Always"" treated them with courtesy and respect","Doctors ""always"" treated them with courtesy and  respect",84.0,,2023-01-01,2023-12-31
CT,H_DOCTOR_RESPECT_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never""  treated them with courtesy and respect","Doctors ""sometimes"" or ""never"" treated them with courtesy and  respect",4.0,,2023-01-01,2023-12-31
CT,H_DOCTOR_RESPECT_U_P,"Patients who reported that their doctors ""Usually""  treated them with courtesy and respect","Doctors ""usually""  treated them with courtesy and  respect",12.0,,2023-01-01,2023-12-31
CT,H_DOCTOR_LISTEN_A_P,"Patients who reported that their doctors ""Always"" listened carefully to them","Doctors ""always"" listened carefully",76.0,,2023-01-01,2023-12-31
CT,H_DOCTOR_LISTEN_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" listened carefully to them","Doctors ""sometimes"" or ""never"" listened carefully",6.0,,2023-01-01,2023-12-31
CT,H_DOCTOR_LISTEN_U_P,"Patients who reported that their doctors ""Usually"" listened carefully to them","Doctors ""usually"" listened carefully",18.0,,2023-01-01,2023-12-31
CT,H_DOCTOR_EXPLAIN_A_P,"Patients who reported that their doctors ""Always"" explained things in a way they could understand","Doctors ""always"" explained things so they could understand",72.0,,2023-01-01,2023-12-31
CT,H_DOCTOR_EXPLAIN_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" explained things in a way they could understand","Doctors ""sometimes"" or ""never"" explained things so they could understand",7.0,,2023-01-01,2023-12-31
CT,H_DOCTOR_EXPLAIN_U_P,"Patients who reported that their doctors ""Usually"" explained things in a way they could understand","Doctors ""usually"" explained things so they could understand",21.0,,2023-01-01,2023-12-31
CT,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",58.0,,2023-01-01,2023-12-31
CT,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",13.0,,2023-01-01,2023-12-31
CT,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",29.0,,2023-01-01,2023-12-31
CT,H_CALL_BUTTON_A_P,"Patients who reported that they ""Always"" received help after using the call button as soon as they wanted","Patients ""always"" received call button help as soon as they wanted",56.0,,2023-01-01,2023-12-31
CT,H_CALL_BUTTON_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help after using the call button as soon as they wanted","Patients ""sometimes"" or ""never"" received call button help as soon as they wanted",13.0,,2023-01-01,2023-12-31
CT,H_CALL_BUTTON_U_P,"Patients who reported that they ""Usually"" received help after using the call button as soon as they wanted","Patients ""usually"" received call button help as soon as they wanted",31.0,,2023-01-01,2023-12-31
CT,H_BATH_HELP_A_P,"Patients who reported that they ""Always"" received bathroom help as soon as they wanted","Patients ""always"" received bathroom help as soon as they wanted",60.0,,2023-01-01,2023-12-31
CT,H_BATH_HELP_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received bathroom help as soon as they wanted","Patients ""sometimes"" or ""never"" received bathroom help as soon as they wanted",13.0,,2023-01-01,2023-12-31
CT,H_BATH_HELP_U_P,"Patients who reported that they ""Usually"" received bathroom help as soon as they wanted","Patients ""usually"" received bathroom help as soon as they wanted",27.0,,2023-01-01,2023-12-31
CT,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",58.0,,2023-01-01,2023-12-31
CT,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",23.0,,2023-01-01,2023-12-31
CT,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",19.0,,2023-01-01,2023-12-31
CT,H_MED_FOR_A_P,"Patients who reported that when receiving new medication the staff ""Always"" communicated what the medication was for","Staff ""always"" explained new medications",72.0,,2023-01-01,2023-12-31
CT,H_MED_FOR_SN_P,"Patients who reported that when receiving new medication the staff ""Sometimes"" or ""Never"" communicated what the medication was for","Staff ""sometimes"" or ""never"" explained new medications",11.0,,2023-01-01,2023-12-31
CT,H_MED_FOR_U_P,"Patients who reported that when receiving new medication the staff ""Usually"" communicated what the medication was for.","Staff ""usually"" explained new medications",17.0,,2023-01-01,2023-12-31
CT,H_SIDE_EFFECTS_A_P,"Patients who reported that when receiving new medication the staff ""Always"" discussed possible side effects","Staff ""always"" explained possible side effects",44.0,,2023-01-01,2023-12-31
CT,H_SIDE_EFFECTS_SN_P,"Patients who reported that when receiving new medication the staff ""Sometimes"" or ""Never"" discussed possible side effects","Staff ""sometimes"" or ""never"" explained possible side effects",34.0,,2023-01-01,2023-12-31
CT,H_SIDE_EFFECTS_U_P,"Patients who reported that when receiving new medication the staff ""Usually"" discussed possible side effects","Staff ""usually"" explained possible side effects",22.0,,2023-01-01,2023-12-31
CT,H_COMP_6_N_P,"Patients who reported that NO, they were not given information about what to do during their recovery at home","No, staff ""did not"" give patients this information",13.0,,2023-01-01,2023-12-31
CT,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home","Yes, staff ""did"" give patients this information",87.0,,2023-01-01,2023-12-31
CT,H_DISCH_HELP_N_P,"Patients who reported that NO, they did not discuss whether they would need help after discharge","No, staff ""did not"" give patients information about help after discharge",14.0,,2023-01-01,2023-12-31
CT,H_DISCH_HELP_Y_P,"Patients who reported that YES, they did discuss whether they would need help after discharge","Yes, staff ""did"" give patients information about help after discharge",86.0,,2023-01-01,2023-12-31
CT,H_SYMPTOMS_N_P,"Patients who reported that NO, they did not receive written information about possible symptoms to look out for after discharge","No, staff ""did not"" give patients information about possible symptoms",13.0,,2023-01-01,2023-12-31
CT,H_SYMPTOMS_Y_P,"Patients who reported that YES, they did receive written information about possible symptoms to look out for after discharge","Yes, staff ""did"" give patients information about possible symptoms",87.0,,2023-01-01,2023-12-31
CT,H_COMP_7_A,"Patients who ""Agree"" they understood their care when they left the hospital","Patients who ""Agree"" they understood their care when they left the hospital",45.0,,2023-01-01,2023-12-31
CT,H_COMP_7_D_SD,"Patients who ""Disagree"" or ""Strongly Disagree"" they understood their care when they left the hospital","Patients who ""Disagree"" or ""Strongly Disagree"" they understood their care when they left the hospital",6.0,,2023-01-01,2023-12-31
CT,H_COMP_7_SA,"Patients who ""Strongly Agree"" they understood their care when they left the hospital","Patients who ""Strongly Agree"" they understood their care when they left the hospital",49.0,,2023-01-01,2023-12-31
CT,H_CT_PREFER_A,"Patients who ""Agree"" that the staff took my preferences into account when determining my health care needs","Patients who ""Agree"" that staff took their preferences into account",50.0,,2023-01-01,2023-12-31
CT,H_CT_PREFER_D_SD,"Patients who ""Disagree"" or ""Strongly Disagree"" that the staff took my preferences into account when determining my health care needs","Patients who ""Disagree"" or ""Strongly Disagree"" that staff took their preferences into account",8.0,,2023-01-01,2023-12-31
